customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
0043bd51dcac6651417d13e3de8d66628a3a83a3619e9b70e50261107199db43,,,ACTIVE,NONE,30,e25c55a5bd7a4b98442d5782481debd37088d124e0f56617b55d5519093e6715
0043d2488744c255067dc454098f128fe02a12fa10acaac58bff8804b6ff99df,,,ACTIVE,NONE,28,e73c2bb748a3595d77bc299c15e8c525f87063d707a7dc8a4766281a5aa8ecdc
0043d383e35bb4559cba9749bd878241c2c439d31f9e238ea8a4d55c9d4936af,1,1,ACTIVE,Regularly,22,81ea88e4303fc476534d178ded15ca71efd97c8b27b12f98b2bbd477ebad46be
0043d4a2eb7103f38985fcfc6408932e1492e54290e4d4d84409ec74827ca865,1,1,ACTIVE,Regularly,57,61b7d1c013c4cdc947251a11bc338dc1cdb3427dadbc82d23e95e91e8f73939b
0043d69dcca282763b8db18f967a2d301e69d5966bebd74291c49a0812663223,1,1,ACTIVE,Regularly,31,9f56191976e30eca2195152fcd057eb6c6bac204134099caed6cfe09132dc89b
0043dda316454e6e12132ce47e3e0bcf84ec89b0b5a78ceb4753ed59b05436dd,,,ACTIVE,NONE,30,ec2c67353f670dfa16e19d9b1afe8c30c40a4cbc145b39b60c22aa359d4396be
0043e19fc24c087f5e84772a0b73f1ca0e511b5e5e2e7b598d278a2fe10a0f09,,,PRE-CREATE,NONE,39,5833d60a1a9790635248ca4928810b851e477f87495b8cbce26660695908a841
0043fb24c3c535ad22395b84994cda7c905fee53204c639d4cd70e57aed99ca8,,,PRE-CREATE,NONE,23,267c7fcc82927b441963464542a508e61fbb66131a09110d5d11b6627cff8610
0044049b58c7a7ce2b5fd022682278f77a48269c7f4dd765d931ff06a109cedf,,,ACTIVE,NONE,36,d815e9f28eee75f2705b5b04be524b13ccc5de5bad5d366c799af8495b5623b2
00440cadef09b0690c69e443c7f412cf9074139717340365fdc02b009359723d,,,PRE-CREATE,NONE,33,11d5a45aa6d9f9eee0edce7dfafd94389bf822dbae65a76925290caff7253240
0044204ef0466505282aa75b8b9ee51e393de718fcc9f35d7854cffac39baceb,1,1,ACTIVE,Regularly,21,8b9ad961e647840c34d16d35a0e7fb1e1aa997cc8689a27738da03f38d98da4a
004423e98294daca437cfd7b7df09ee2e3a50283074031432b78bf2a14e1e086,,,ACTIVE,NONE,46,83e95b655ce78d679329ae2cc8aaa133072d812d0772802167373ca6f50ee4d9
004432f08708cc4997463536d848b960b3752dbbfa66aeede7998700c5e81552,1,1,ACTIVE,Regularly,23,7c97e17baa0c0db4eee50a3dc8cc6c8d6c68c71f29081ea6f3a9c1133d016453
004441da6b3990d9e8e2fb52fef8b32e845e3c25222c4644a055f3b2b2ccf833,1,1,ACTIVE,Regularly,21,093372123e98a173e7e840581fecf26907d492313ae4328ca942dab98d09a8a4
00445f4e265098d4fe1f7ced7f88f5fd7fb750d7819ca4bc9a0f4a240ca0f1f1,1,1,ACTIVE,Regularly,82,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00445f6bf2065b212f8bfed85b18954f10d51bedb18a9cdfbddb86c378a7034a,,,ACTIVE,NONE,25,178b19ccac019ede21814bf03317367c341195650a56420324c986b7c2dd5571
004466e8135d31861c886a49099ee00411b7061164815a7163e3c9bcdbda4547,,,ACTIVE,NONE,24,660c0b7f2c1c16ef4bf993cb318d8cdde2267517d04d8d09077bfb18345fe0d2
004469cbca92c558dd0effab034b671498827977bbb574ca3fbdc645846dd546,,,ACTIVE,NONE,25,6dee56676622995bcfb36ae7e75276c21a4427386a2d081822b6c17814a1b6d8
00447be209449a5c6517139ebf76a882ced9ec2f67ffaba30a7223906b809d2d,,,ACTIVE,NONE,17,f7118d8288145ebc6917175204cc0d922808bb4571e0db9183effd6900424b6f
004494f0395a15d118ab41c7ff4fee08a68dc81a4194fdc5ba12027cfba39d75,1,,ACTIVE,Regularly,38,f8e9bb55dc533734fa19184b9377af081dd30cc36057acb83ebff32dc7cc15cc
0044c0796b4a6e00509d4d8eb454ec875d4334608a835e9f4cc180e57c06cb2f,,,PRE-CREATE,NONE,57,c438ae98d81704df471130f33f99402f7d3dc649df69e59d211069ba61edf189
0044c0b989ea44be655875ac6092dd7c86ab21b1218fafd35fec67503a104483,1,1,ACTIVE,Regularly,49,83ed813f792b56b4b52d6f8f4697f91f6a80db4a0a90645f61c27c3509d344a5
0044cf7f758fa2bf3adaa89316af67087147cc1f3d4e17e3ed45cbbc468ba585,,,ACTIVE,NONE,33,eda41223b3978d06512613505e7d6a82a70557553d6bfa0fa3f3d296fb79ecf4
0044eaabd49e2b053be4975882494dfdcc9bfe886c9d4277c86c8b5970a42784,,,ACTIVE,NONE,45,d0a8f3ac112841f2ce7f35df8716b007cf9ee39a59a47398cee63a74a4f115a2
0044f70c384a288bf468078535cd069f319ad96dd822d23fc5cafb9167888ab1,,,PRE-CREATE,NONE,,9f22456e41b906726ce2968ff23dd17f623847067a15566a3838ed574bbd395d
0044fbc33d447e7fb44ce7f413d46e0b22a41312ac3623dc78b4014961a9648f,1,1,ACTIVE,Regularly,28,e55465c64921310aba9cdca9197acfc110785c6dad5e9a256b240a47fbfd89d1
0044fc6a221dd4d258bc643c09f41474153f50a016ae20beae6c9b0532e0a40e,1,,ACTIVE,Regularly,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00450205828c7266a5dc4d787c0c6f2312478021aa2fe1191ad7d0aba688d632,1,1,ACTIVE,Regularly,65,3bbb012b996a5fb79fa759eb06e69d67c82c939113c23620b3247f684b4e59f4
004505811939f1877bfe9821db02461e0f9f2244c85a1f115e3ea5b37e9f62aa,1,1,ACTIVE,Regularly,57,906f3dcd82a6cc50d17470c8b4b3d52720dfd5ad8e7fffd0e116adcffdc77a23
0045244502ca650a9cc34665f7babbee13e445e520503ef02c80af63e02cf80d,1,1,ACTIVE,Regularly,28,e7bcbb41a62610d1067e0effbab544746d8d1ba9829323ed3819a145ee3c74a5
0045247c741271ba04cdb31a84e94096628fd83172570bb85b9df06e7b3dd396,,,ACTIVE,NONE,54,c53f265231bcfae07be4d099fe8acdd8c2620869c74b3e2bdea020b4409637ee
004528b96ca062a805c009c6a2e810a173fb067d8efc1ca9ed2c5314c5d53e71,1,1,ACTIVE,Regularly,58,ca257bc6293eba280ddffe341504bbfb985fda359a6bcc23d4a23351c4f9cd95
00452c4e1ef9b02ca3a7584090ef2991f3e7370a0fecde5a7d8f1ad15913c8c7,,,ACTIVE,NONE,31,90ab4a726a2f35654a658e76b429e27d184e2c685501f076c6452546d260896b
004534b4a1d1817305c1b4ac1db9dbf6e9b140c69a31683126b8d5840f6c9ee7,,,ACTIVE,NONE,56,4b01a254cacf08f9e031fdd09090fea590a519f431db875b5811508d0a711fed
0045419bbda57c6bce7d0db0905ca6c3dabd6f40588494696351d5657373fa5c,,,PRE-CREATE,NONE,26,d97f95a74e42e5c9fa4460655d5cff13a9a551ca293735b558d5dc27b61cf54d
004547e8fa658795431950241fe3c02628dffa206a4c59f2f82ab1b57c9f08cb,1,1,ACTIVE,Regularly,19,8192a41d024c01364f0dba6efe0b7e8317a780a3c8d54235e5dee2a7ee03011e
004556732697c53f4d38806aaec925d0b7b44633aa982c49717baceaaff00132,,,ACTIVE,NONE,22,d6bff2c49921188cfa511d5e96e10a5b3ceeb44d4cd9825f9a090a22680bff2a
00456481b8bebf5bc8fd27c6f65f88ee5ff37d06892cb9def9fa894698f53668,,,ACTIVE,NONE,23,2ab8cab6adb7fb0d7c588690ab5a58721902276067202cf870cf8113d43fecfc
004568d5cd652f38b1b22d5e0e8a6182f04f93632c9a9e6f814a0615a4f92ca5,1,1,ACTIVE,Regularly,64,f12f8c2a77c75b2d04f53678099b91041c3675f8770e181a21b6a9425fc4c72e
004585307b93ffde0d4c05e96fea8707d9d7ece9e8bd9c22deda8c1c5d59be33,1,1,ACTIVE,Regularly,68,d3a8f13a28285a8d5d71fb8893690a937851206b636da5be39e0b661ac721553
00458ef9a191007f517c2e6564235d694504ef9cacff8049bc6e2880173db3d9,,,ACTIVE,NONE,20,a3854d6436a20c759c065eedbbd7ce545dcaf8239f4c647e8cefdd28804ffc3d
00459e5341c64d459a496c4cf5eb9016e2df3a34cbafaf3164aa7bd07a58f6f5,1,1,ACTIVE,Regularly,37,47189293b157ee89c0815e2e9f685616beec260740a21f5346d8b287935941dd
00459f7666dd1cc5bdc650f6fd19c3ddef181725dd2eb30b13f4d90691b0a95c,1,1,ACTIVE,Regularly,25,3961ecd04be0b376dc7ad2abfb457c172a310da495d86a7f86b4cf9a1d2b66cc
0045ac4542560faee6bd39dd38ad0893dd992354df2363fcacd772b5ede73ea9,,,ACTIVE,NONE,23,0e26a814e13da4ca380905dd9c4608be8ec7fafe191902d2360ddd5a195613a6
0045ac530d0ebf3dc449f93cba7fcb8a9306246eb147801736aa387b7a30813b,,,ACTIVE,NONE,38,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0045c79125b4dc958579f902b49eacd8598f9eeaa1220506d1cae1275f122084,,,ACTIVE,NONE,55,88786d55c30d23be943a33632cfcd53cc50cbcad870bbda2a791e3b2261987e3
0045cefccbdc42d0944f185f78445026c5056196767400f7e93ccb847dd6b48d,1,1,ACTIVE,Regularly,46,026bea5884f55910284aee4c683d1f5a871a5c9d9ec7ca735474443bcfb1b003
0045e131dd51046af4a331572ec4ad75c87a3b7a8b23384eebcbab50abdb95b0,,,ACTIVE,NONE,19,0d60b361f74d0d234a274aad70a83c1c9a9956f495fefe4b944b8df4f0028049
0045ebd4aef7f6e4926a372ed1d71a4bc71baf65f6673e85d2f87398ca8e0a67,,,ACTIVE,NONE,49,a97edc59818153102c279b226a157d28cf7bd9730a3c6a00f69a2b78a5bfc6f3
0045ff4aad72162bce75d1fe148a8bbe7b59263ef26d9a22dd047dfcc2880242,,,ACTIVE,NONE,29,f7433a73842c59029589df31e3bdc71055d6b0272d54547d1eb1650ac94d3b24
004606062f7ca188c4df2fa6d88c55b7e458a3f3febbdeafd672cba132fc8d82,,,ACTIVE,NONE,41,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00460e80bf650ae52d0849935c66173349e26a420520d4e43336475ed7a5701a,,,ACTIVE,NONE,56,fe2206d7a10ed990f6af0a37a54558a60ce66964e6eeff46db2915f37460dec5
00461a2ce53b2af6c2beecbe380677d503281f323a708d102c0ce6d5ce43b8ad,1,1,ACTIVE,Regularly,55,8b8dc8ffc32787029b25ea859b33aa45fa164b26b7d9bf1bf1e5184ab5e8269d
00462499c17548e8cbf6ef576678860d5dc1ebe9328c02507af681b4724efc4d,,,ACTIVE,NONE,26,3860e6d36c9597ec688bcee34a6a492f281c8d77e1236ed15418a956a91f6f19
00462904b288681a9facb555f75dd2cf4d0f730a6e0ea7efc0ee655bef06d0b0,1,1,ACTIVE,Regularly,24,30752df2adbad1a6b136b98acdfc75ba1a9bedae7985223ae6401e29bc335fdd
00462fd1b519ad73ec32c80e0363611904cdf497caa5e16160cf4fff0fe2618e,1,1,ACTIVE,Regularly,30,b2a1978d652236a2d64753e1e4df21464dc6112ad01294eb9790cd33ff75c684
00463e45bf2b9d93ef8d2db0181295f7650ba16a414c99c218092f59cff2a714,,,ACTIVE,NONE,32,be7c4f4f2b68aaa72ccfd81482f68219a32a39c3e70440ac7715f932e02db05a
004641ab2d30922b1885ef550f275000e72d837b1b6285e067220136b70f3459,1,1,ACTIVE,Regularly,43,045c779ac34be8b824945a37ff1a535000267db161570080b201dcbf9fd27813
00464a304000a1fd33c18f85400407478b1cbe05d14bf71c19cd7d937aca82b0,,,PRE-CREATE,NONE,40,c94710e92fec4915e4c9a9814f0080d70bafa803616372ce1061758c5e368f06
004654756978bb369abc80e02a6bf0876e552a245a11999360c4841dce174e2c,,,ACTIVE,NONE,26,5ca0ae446639d645100b69bad76ea811ab08d1f647ddb4380cd5d94bed3d4c72
00465a9da5c077564f8cfc2a9813a5c4438aa8ff609749c9d9d6bc1e5b3960f7,,,ACTIVE,NONE,23,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00465ec96dd32dca19f85108cbce142de6667a7ace8208442025f8f65b694489,,,ACTIVE,NONE,53,2493d07ef571dd2c3b4fc626e75efa422df094c26c92ff3fb64a7bee4427a959
0046796dfd16faf2d1757ee313a161dc6e6c72b7700fdcfdc857c654e89d4051,1,1,ACTIVE,Regularly,62,c84f9e9e16fead4aaaed7f28dcebe41db4dac71cd448bb0e0a784de09318f12d
00468b583a7a7138733e26e610ed47c6d59c8991a1f459e77996b6c7aa28b98b,,,PRE-CREATE,NONE,52,8d7f4222e4417fb4f15dacb16a13ad86207096d56e2bd2f2ea78da1f911c9caa
0046991f05f5d1b8a43c9252227baaed19a7fab8c6419d5863d32af204d8ab9f,1,1,ACTIVE,Regularly,51,7d39bb1b07f380917a0982c95326183ae3dcb92e6b88f98e54360e40f357a456
0046b908675aa33e87ed021cc9c20a1fc32ff67e7d9ae31ed3aabd495e444884,1,1,ACTIVE,Regularly,36,c8c79faf0ffbdfb5c9814a703ecdc49f02a277c2b7f85a28cadf8d6450661fb5
0046c2ce0d28b983438004a14666f1159b27a260d688db0fc20ae72e3bdab028,,,ACTIVE,NONE,29,50ab1ca9f1fac0b06e74337e25d2ef7f593f8b885a3dc1ceafe6952c1b196f29
0046c524c98ab1c9a5c5ec715784b7e2c5ad6d9a87d9f25d0661d8c02a92d44d,,,ACTIVE,NONE,17,6e138e0de27713ef6cc03292e3e0d467eb4be9be75d5611b5a40c232cd418b52
0046d2f81349ff6c3af66c8c8148e7b0b52046f20a3dc5f08e2deffe9848c51e,,,ACTIVE,NONE,44,6dbf33b48110b6f1567000640ea783db5a85c548799b9b7e99dea453935e9071
0047000f299136024a65d68beb8dd3a35754a0c98b2c30d17ea68ba80522154c,,,ACTIVE,NONE,51,86fd324eed9e513793e29438bcf36fefde9b283f1378121b247414ed67f9fc96
004709c32b52ae3ea9e1e6d29097d5fb4456989828c7a19baf3a70ecabd60265,,,ACTIVE,NONE,44,8e4ba576ecf4f27c460ca678e71d8406eaf5eb56f2105aeeaba7cf5a9cdd956e
00471e8bcab33fac6b3acbc65ff6c789558e13f7f5e832605ca2d2d63915f5e6,,,ACTIVE,NONE,20,1c4e76ac29d6676ec4e9625df00767a3d22861c51639afe8210faff2b7edc571
00472703c9b067b14b4be6ab76b33833de315eb33335fe3150680ec21bb8d5d6,,,ACTIVE,NONE,54,dececdcc4e64ce14ef1f6d9d912c643437a533335a0f96c32ac565d7ff6eb3ee
00472ece9426f82ac943ab9d877e50fdbfe9f867ea31bf5312ba673a365b68f3,,,ACTIVE,NONE,24,b43e30e8042c3ad6ecaedb69d3ede6521cc52978e1c0c9f96e3db7539fb384c7
00473a8650fbbcbe34da1c71f56e20ad58ddf50a561959ce6eceb7707353fb7d,,,ACTIVE,NONE,25,1d7bd18dee0a224b355963a35eadfced11de28473ba5186fae36f143b86e2b6f
004741147dbbd029b9e511017e62040377d9636350d45b310ef1605bf6ce122e,,,ACTIVE,NONE,37,7f4ce70122b7b009c4d40f84011eaec7220ff7ddae2ea869276b7cda593d525d
00474c7cc0d56d175ec6bd122a6d35c539588fb91a5e4056e9f25845f4844a22,,,ACTIVE,NONE,24,115ff9b5f5fd9b8e09bade8595f0153cd950b368b5e9829cf6266e441f0f098f
0047586da2765f82eb7f440841e06184995e2486bdd4f49313094068d52a6d80,,,ACTIVE,NONE,57,a2cf69a2dc18e886e2b543bb135af980997a090fd00e0bbbbbff0d0bdcadb786
004768aed7aaecb7a7e02c8dd4929801afdbdb3ed4cd9a451ae440c20662064e,,,ACTIVE,NONE,55,d8702591fcf42aa71fbee1fffeb51e884e54e47627d4fe61105880fa68ad0c08
00478954f2bdfba47648534ff086856d68f2dbe8c60ec670211e13b5ab1f6824,,,ACTIVE,NONE,28,c5ef1c255d2004d217e3ba027b8b1dd0f9b26758ac18dd6b492ba58199d7c53c
00479e5c3db091b109fe7e534e0f68c577d2ca8c1cd684590bec0ea16616268f,1,1,ACTIVE,Regularly,24,7a44b5dce0c87bd401322c14ac97515fc1fd5a476d0e56b8887886efdd121432
0047a7caabaa3ddb67b88a676fb061ceea42c6f9ffec3365b381ff58157f2a4e,,,ACTIVE,NONE,41,bd2c7b3588af9e6fd7461ff1f6016c1ecea18b755e60f5ccae832571446f24ba
0047c39c621ec8015d282ba8303d8466920356d6b65150abe7e9903ac223c1b8,1,1,ACTIVE,Regularly,39,7abbc446e317d43de98889f0b89db62c6b638996426255602c9f1b576b836329
0047c7967beed8c642f034ff89127bbcaf0709034c68654a32533b99a2052fef,1,1,ACTIVE,Regularly,27,decd2435240fb215c36992b9d22580a8bc678be54f37fe0e463c808c412dd294
0047d526285be9cbfa242ea584517d201ff3229228062746683c48713a43f565,1,1,ACTIVE,Regularly,33,c85ebdfb080c04287b3d3f98df3bcd5b54a9d056660f628ca314d2b5b78151c0
0047db8ca758c962594c2537aecb69d33a5e40361db9969732f800388ef3d175,,,ACTIVE,NONE,36,fdcac253c2a7a3f1856f12e7217c38d6a92b6632c70f1327cdd8405e360ce020
0047fb36bf4a958368b660d8fc44ac017010a179fe5a716e7d38bc43d6fa93e7,,,ACTIVE,NONE,28,f2979aa68beb7a7c122d0ca0313868ce129321b07b16cc2748b340d572471abb
00480b0897ac6a07e1c26633b01d3d6b551dd7efe5941d6074db0584362f28a8,,,ACTIVE,NONE,33,46b258f27633d75a65b44ff4d02cdfe28ec8340aa7fd2a2710df050f9771f437
00481395228c6d138bf4f9cbe5b6c988c73371ce46e7b4dd217aecd6446d047c,,,ACTIVE,NONE,27,5af5ddfa7257a8547222d23999046ae2b064700721e4262936a970334a73e6c2
00481d88beed0274c6de41bd313ee572c56d4837f6318399c23a32a8503213ec,1,1,ACTIVE,Regularly,58,cafba54128f96960d7584be0f377ddd4e1d0e6ad405bd2afb3cdfa29334c2f3a
004823aa17bc4d1a0b5779d7d72af270e560d0a1acb2e5129b7df76e06d04489,1,1,ACTIVE,Regularly,31,7a025bcc5c442a3d1ee483851e092af1351842d5584b92db7fd19d5e3490c272
0048384715acd60e345df85d5f3469a58f21ea12a341506d02521c2c7eb499fe,,,ACTIVE,NONE,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0048429a79363af6d84ae13c37dd3b3612a1dd7b613633501f83a2fb43508436,1,1,ACTIVE,Regularly,20,8a7a4203174ced21c66831aa63dcec5ac78abf1b9b8e8580cbc6b3e4d5d6a47d
00484a38eb52c45e130a5042121b66f4fec5d65df3b828a3f22477d620289b5f,1,1,ACTIVE,Regularly,47,bc8a8baa2a64604800736e62f27f6b72292f28006449593d12cb3b3e60bd4a12
00484f2d78db3797a84ba05f015ba3bc432a22a86a6ff5409c370f5aef7d8e30,,,ACTIVE,NONE,48,93debe29ccaf9c4787e2387a655e59c9e025d9ae8298184a912371f48ebf1b55
00484fe684b55016b272e41092d1197fa8607bcab12fd2bc328cd62d837ed8fb,,,ACTIVE,NONE,28,1d12f0057e93a92a36ee1b42405fe157170f2564ca397d0100ba0073df1dc8f1
00485ab33d67fd29a51f4151bc4a776db53c751834593ae85aa1142043653c8f,1,1,ACTIVE,Regularly,22,3f532d3f2e8521fb9929ac92f54fc3c2955236d6ee19de0cf590237627c2f093
00485c1d73db6759a2aa5b16a1cd20217e8778295442c86c3f73ae8277a10dd5,,,ACTIVE,NONE,25,a9cd17cb8c8f99c4e5e3c602c529ee2c89c6589f76f8058f7dd18048378b51c7
004869fb4cb24fb5eb090f9707c571f2884fa2484f3689deacb23d9ced758b16,,,ACTIVE,NONE,43,398fb129331eb1b19bea37b5b098b4df915c94ad68a20515a2a840e99278846e
00486d83d3284e0f66bd07a169f9a2da64a2410c582bf20fab530e13b51589ed,,,ACTIVE,NONE,48,050657b96e5f394854013348745d999336f1916b7edbf4f742931d0beac514c0
0048785dad0bde573936f225f48825f7498b6fad0274a03d644c55e22ae3e3ee,1,1,ACTIVE,Regularly,45,e5ad236cde5251dedda35c14a7660a8859fff90638392cf5394353ec38858303
00487fdc3a531a27f38ed56e98fa66f4f910892d768648c879dcc3856ae99e3a,,,ACTIVE,NONE,19,a8b348259936bbdb6d306113fbffceefea9eba387dd1955558d7db4b64b3b3a3
0048859aa65c36032af9645a3394bdec33be49aff16cfc04443a8f4ed3335219,,,ACTIVE,NONE,21,0d862f9e671c8e767d00784f9dd323f964a1f1c54aeef65f34adada035464763
004888668b9458668aa3234d17337671673599f7f84d36f77fd366b5139058c5,1,1,ACTIVE,Regularly,23,063afae71598c3518f621e4a1224fef11de39f938d2d860bc5444bda9e619a5f
00489b1a6a9ae7f7b093f5e0beb52325e61ef73b500a7470349f900de3ae16a1,,,ACTIVE,NONE,30,5598237f42b8d3e1b115ea942ec3ff7047677f70344aade3dfbd2ad686dd666b
00489e0117a3d605abf60b49b7f656a95c3f391ff18a7deadf7ce5394b5cbfc9,1,1,ACTIVE,Regularly,30,0b3ba59e5e97b0128e9a4a0abf7192cf3713b26a1395c20f7a5a8950d9174ae6
0048aba69fec7977871e30455b34f5b74d2aac53e3acab38f27942b0632ef0bf,1,1,ACTIVE,Regularly,45,0914572e63ae6b771a94b86bdcb3fc7b4384035ad70954bcee9b06282dc20aab
0048ad8877b50e0766fdd0b655c327d92aee70ad09941d0e30db4fd45018acc8,,,ACTIVE,NONE,18,75a29ad57c935ac30ce5177f76c54a6e9494401cae9766190f66c74257c0afa1
0048b1bc9d8faadbb057fd679fca15d9a6d142efa8b5e0aaa67f913465e07c10,,,ACTIVE,NONE,45,d597a3ef0602fb44c58816ad4667f48462f026de0c556dc9accfeb80920c3b8c
0048b1e06e634a4ed478e8f439a4a713b2fef222900bd17d8336f3cf00e0246e,1,1,ACTIVE,Regularly,53,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0048c201965e0f588b2df1ed6aee75fba1f4f273b215a5d216c121be98fea498,,,PRE-CREATE,NONE,21,0210fe1769106c933ef9785aa91be371ed4e842dc4b8740aaab6fcfdc04d7886
0048d0df8fb31a3abb59c8903d970f2e38331629efcabe0c5599f0110cb938a7,,,ACTIVE,NONE,23,52e7022c57921934e4ccbd4f79cf7beeaa3e3781c831f6878f51f5abdf2eda31
0048d73754de7bfc1e847a7d25cc353412d4e85497af7cea2a40785f863d82da,1,1,ACTIVE,Regularly,42,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0048d908b80308cbfdece71daf3bf453521e1c383840ca6bb713f1cb9204dfd1,1,1,ACTIVE,Regularly,25,5d7f0955d831113d67c61f1039bb93a1f922870f6d840ddcca36ad98771b15b2
0048fb3ae316d50df3433fe2cde987892f42f011d57cf003aea130d0e01d2877,1,1,ACTIVE,Regularly,25,3107ed2932542dfaa4fdfe26087b63acfd7819f0e2572a9893546d38d2a19edd
0048fd038d8479a6eb776ba7b1cf0ffc7587a6b312eae8f6ceae31c5a3d1aedd,,,ACTIVE,NONE,64,65019f3a958d2375c46b3bab5a781729365df4908a9667b419028277a6d93a5b
0049095e03617d4eb4eeb419d51b4321fb812b54f9554f6370b812e5227e4267,,,ACTIVE,NONE,29,59ed0d04781ecef0ed3daf9484123793cc1cb8966f9a1871eed777e5301b841a
00491b4e99e2d274cbff9b5f43cb0ecc6678c21c74d10cb09efc33d802873f0b,1,1,ACTIVE,Regularly,51,280ec823d1a983daaeb2351efe7230fea82c14e59ee822bbfa1b19c86a259883
004924a909888771da3ebf517461106489fce2eeff262b6047ac85ac344e292e,,,PRE-CREATE,NONE,,e615b126a9a91b51630831a13e5da31e17df34bb4c02b650c9bbffa0275bedf7
00492646fbbc2de4deb4a416b6d0d6ea626af5e2125b7247452510513e38964b,1,1,ACTIVE,Regularly,18,ae75d8eb43cf35eae0f330dee514afb2927e30c8782145d9d1fa72e4b42146f4
004937338eaccef00108596f0f332a440e45d14c3451a32440ad8be6594ee685,,,PRE-CREATE,NONE,36,62996d9ac3198e416be91c465861b9750e7ed987e0859beaccbb610ecf24db47
00493ab28704e178f00b8c86e5fbec159f40ebd97d73609a017494ce9e50b2a9,1,1,ACTIVE,Regularly,68,c397f029f8a7cce5eb412c9c0aaab121beb6ff372b6b05fb95673b3962ef5940
00495586eda512703999ed5a2ed6364525a65f95c4624959d2ce0caa4ec55e4e,,,ACTIVE,NONE,35,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00496e6655b4bc29d1b22aa0228a2711db54c2ce458b2555204d8c1efa70aea9,1,1,ACTIVE,Regularly,26,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00497498ca3ada0d7b310bfa49d1a0c208fb01e9641b5ac508362a4e2097e765,,,ACTIVE,NONE,46,af3505bfbb8c3c56fa076d35f4c3fe5c057be4daf25cbc31255c3d3ed34909d7
00497856651e5483f26917703886e95c6e299a7492874087ec4a2d78acc4f081,,,ACTIVE,NONE,53,ad5cfe8ced319e91ba8fc1f138d6c1c7287c5cab8835c3230b40494c8bfbc226
00497d674f6566c172de1b86946679a944d5a5d16b7280cf57f9b74ae680583c,,,ACTIVE,NONE,48,ab27c0f1163ae8627c024780c7c47d3a96e1f44069744d9b365bc43507f44aa7
004981cc6db82b3094a12627794b7ce5b6cb8c7a3c43f2f71e706dc4cf34b748,1,1,ACTIVE,Regularly,21,66bfcfb1c62ee29531e73d0441597e9f0a5885dba0f3322158f7a1e2383fb614
004987279d906a8b2bc4c479394b76072a9cffb3db6e34adbb75a053e2a32ac6,1,1,ACTIVE,Regularly,62,ef08b1a35e39704234293c58046015c08c1b3baa751dec8f0c8939892817682c
004991c2da8cab7601bcade2991335e6390e949d720b5a976679f07102136e0c,1,1,ACTIVE,Regularly,24,e853856b19a6b760e7a01621dac53eca92639bcc71d8bfb78264069e297c282d
0049943d4d0f1fd19f1a8a4ff5c5d4bab3d85fe75adf217da75a997b3b87bd42,1,1,PRE-CREATE,Regularly,39,26cd1fdbf8d65dd90438c69d3056cc60d15286cf8e63ac1974d4d281f16eeb5a
004995f86aedd82f31fde9516781685a0719f6ce4d2f3c623a0b4a3f0160afdc,,,ACTIVE,NONE,28,dce24d90338b07f7b0b8b33a59160d284d253d634bc3a1f6ea40946ef8c4d0c6
00499621becd9a013d33439d4c7882445133cd47dedecceea16291ec9a30ff0d,,,ACTIVE,NONE,54,7c270eafa6496f555c362828e52bda246d8fc8f3857a9dc3bb3dabd629541096
004998d68605c42feef0fe1914569bceeeae6de0e300bb68f98ab6e3823994d9,,,ACTIVE,NONE,40,341ea857186c1cfc7655d459812ba56e5092899e04226ddae10cdfe474770fab
0049a93536a1ff02a265a7dd0324efb30b757181cf8c9b6536809f5f1190e5ba,,,ACTIVE,NONE,18,b0d959800911dac8c35aa18ca68a2fb58d35e46811213da43166ecbb8725a644
0049ad14fe7dd51b92c8508d4acedcf5d9785adb8fbf88db07591a1e5c9cedae,,,ACTIVE,NONE,49,1fb084ce95e4ca3e7364f3ffcd6ee49fedfa36525f1822e694df1adb8ec66409
0049c08ee3fbe0bee305a3b30153e76f38a0640044db16b44b1ff43f64308dd6,1,1,ACTIVE,Regularly,16,0484594cc4ff8edce85d911a7b44de9c3d6dc38598eeb0ef2df7d1f4bac61251
0049c4ea93209719132a22804eb6241b232b8e98a7bd8ef3a1d38f55a2f88308,,,ACTIVE,NONE,31,dc0df6bc690597a3e07c5ebf17d212573c748d19ba0c6d2bf772a8ba83722963
0049c77c3be72b297b882620be16076c856bd2f66f8f3f608afedd174c89bded,,,ACTIVE,NONE,61,4a33d100ac2d0b8bea7a89160c112027ff5b969e31ce85c7c128a41642e21281
